678	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1031.828#1032.092
679	тур	тур	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1032.092#1032.356
680	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1032.356#1032.62
681	выпустила	выпустить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1032.62#1032.884
682	альбом	альб	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1032.884#1033.148
683	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1033.148#1033.412
684	стала	стать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1033.412#1033.676
685	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1033.676#1033.94
686	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1033.94#1034.204
687	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1034.204#1034.468
688	писать	писать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1034.468#1034.732
689	написала	писать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1034.732#1035.0
690	альбом	альб	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1036.55#1037.3
691	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1037.9#1038.062
692	поехала	поехать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1038.062#1038.224
693	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1038.224#1038.386
694	тур	тур	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1038.386#1038.55
695	если	если	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1039.2#1039.415
696	у	у	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1039.415#1039.63
697	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@ztr1976-words#@ztr1976#1039.63#1039.845
698	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1039.845#1040.06
699	новая	новый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1040.06#1040.275
700	песня	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1040.275#1040.49
701	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ztr1976-words#@ztr1976#1040.49#1040.705
702	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1040.705#1040.92
703	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#1040.92#1041.135
704	ехать	ехать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1041.135#1041.35
705	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1041.35#1041.565
706	играть	играть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1041.565#1041.78
707	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@ztr1976-words#@ztr1976#1041.78#1042.0
708	уже	уже	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1043.8#1044.066
709	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1044.066#1044.332
710	вернулась	вернуться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1044.332#1044.599
711	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1045.45#1045.669
712	вернулась	вернуться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1045.669#1045.888
713	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1045.888#1046.107
714	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1046.107#1046.326
715	потому	потому	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1046.326#1046.545
716	что	что	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1046.545#1046.764
717	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1046.764#1046.983
718	испытала	испытать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1046.983#1047.202
719	некоторое	некоторый	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1047.202#1047.421
720	разочарование	разочарование	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1047.421#1047.64
721	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1048.8#1049.117
722	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1049.117#1049.434
723	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1049.434#1049.751
724	поступила	поступить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1049.751#1050.068
725	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1050.068#1050.385
726	с	с	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1050.385#1050.702
727	определённой	определенный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1050.702#1051.019
728	целью	цель	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1051.019#1051.336
729	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1051.336#1051.653
730	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1051.653#1051.97
731	устала	устать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1051.97#1052.287
732	от	от	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1052.287#1052.604
733	мм	миллиметр	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1052.604#1052.921
734	музыкальной	музыкальный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1052.921#1053.25
735	тусовки	тусовка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1054.3#1054.611
736	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1054.611#1054.922
737	от	от	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1054.922#1055.233
738	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1055.233#1055.544
739	разговоров	разговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1055.544#1055.855
740	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1055.855#1056.166
741	нуу	ну	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1056.166#1056.477
742	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ztr1976-words#@ztr1976#1056.477#1056.788
743	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1056.788#1057.099
744	однотипны	однотипный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#1057.099#1057.41
745	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1057.41#1057.721
746	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1057.721#1058.032
747	так	так	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1058.032#1058.35
748	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1060.5#1060.75
749	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1060.75#1061.0
750	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1061.0#1061.25
751	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1061.25#1061.5
752	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1061.5#1061.75
753	стала	стать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1061.75#1062.0
754	испытывать	испытывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1062.0#1062.25
755	потребность	потребность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1062.25#1062.5
756	ээ	ээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1062.5#1062.75
757	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1062.75#1063.0
758	разговорах	разговор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1063.0#1063.25
759	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1063.25#1063.5
760	с	с	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1063.5#1063.75
761	умн...	умн...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1063.75#1064.0
762	ээ	ээ	X	_	Foreign=Yes	_	_	_	@ztr1976-words#@ztr1976#1064.0#1064.25
763	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1064.25#1064.5
764	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1064.5#1064.75
765	разговорах...	разговорах...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1064.75#1065.0
766	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1065.0#1065.25
767	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1065.25#1065.5
768	умных	умный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1065.5#1065.75
769	разговорах	разговор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1065.75#1066.0
770	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1066.7#1067.015
771	поступила	поступить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1067.015#1067.33
772	на	на	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1067.33#1067.645
773	филфак	филфак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1067.645#1067.96
774	для	для	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1067.96#1068.275
775	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1068.275#1068.59
776	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@ztr1976-words#@ztr1976#1068.59#1068.905
777	послушать	послушать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1068.905#1069.22
778	умных	умный	ADJ	_	Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1069.22#1069.535
779	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1069.535#1069.85
780	зубрила	зубрить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1073.5#1073.792
781	билеты	билет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1073.792#1074.084
782	#одновременно#	#одновременно#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1074.084#1074.376
783	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ztr1976-words#@ztr1976#1074.376#1074.668
784	умные	умный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1074.668#1074.96
785	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1074.96#1075.252
786	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ztr1976-words#@ztr1976#1075.252#1075.544
787	умные	умный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1075.544#1075.836
788	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1075.836#1076.128
789	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1076.128#1076.42
790	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1076.42#1076.712
791	своём	свой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1076.712#1077.004
792	предмете	предмет	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1077.004#1077.3
793	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1078.0#1078.177
794	если	если	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1078.177#1078.354
795	всматриваться	всматриваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1078.354#1078.531
796	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1078.531#1078.708
797	них	они	PRON	_	Case=Loc|Number=Plur|Person=3	_	_	_	@ztr1976-words#@ztr1976#1078.708#1078.885
798	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1078.885#1079.062
799	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1079.062#1079.239
800	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1079.239#1079.416
801	никто	никто	PRON	_	Case=Nom	_	_	_	@ztr1976-words#@ztr1976#1079.416#1079.593
802	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1079.593#1079.77
803	безупречен	безупречный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#1079.77#1079.95
804	#цокает#	#цокает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1080.7#1081.4
805	да	да	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1082.0#1082.216
806	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1082.216#1082.432
807	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1082.432#1082.648
808	там	там	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1082.648#1082.864
809	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1082.864#1083.08
810	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1083.08#1083.296
811	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1083.296#1083.512
812	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1083.512#1083.728
813	два	два	NUM	_	Case=Nom|Gender=Masc	_	_	_	@ztr1976-words#@ztr1976#1083.728#1083.944
814	преподавателя	преподаватель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1083.944#1084.16
815	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1084.16#1084.376
816	очень	очень	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1084.376#1084.592
817	понравились	понравиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1084.592#1084.808
818	а	а	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1084.808#1085.024
819	восемь	восемь	NUM	_	Case=Acc	_	_	_	@ztr1976-words#@ztr1976#1085.024#1085.24
820	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1085.24#1085.456
821	понравились	понравиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1085.456#1085.672
822	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1085.672#1085.9
823	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1088.0#1088.302
824	и	и	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1088.302#1088.604
825	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1088.604#1088.906
826	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1088.906#1089.208
827	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1089.208#1089.51
828	тяжело	тяжелый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ztr1976-words#@ztr1976#1089.51#1089.812
829	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1089.812#1090.114
830	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1090.114#1090.416
831	же	же	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1090.416#1090.718
832	поступила	поступить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1090.718#1091.02
833	на	на	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1091.02#1091.322
834	ээ	ээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1091.322#1091.624
835	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1091.624#1091.926
836	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1091.926#1092.228
837	двадцать	двадцать	NUM	_	Case=Nom	_	_	_	@ztr1976-words#@ztr1976#1092.228#1092.53
838	восемь	восемь	NUM	_	Case=Nom	_	_	_	@ztr1976-words#@ztr1976#1092.53#1092.832
839	а	а	CCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1092.832#1093.134
840	моим	мой	DET	_	Case=Dat|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1093.134#1093.436
841	однокурсникам	однокурсник	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@ztr1976-words#@ztr1976#1093.436#1093.738
842	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1093.738#1094.04
843	семнадцать	семнадцать	NUM	_	Case=Nom	_	_	_	@ztr1976-words#@ztr1976#1094.04#1094.35
844	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1095.0#1095.3
845	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1095.3#1095.6
846	давление	давление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1095.6#1095.9
847	давление	давление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1098.4#1098.636
848	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1098.636#1098.872
849	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1098.872#1099.108
850	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1099.108#1099.344
851	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ztr1976-words#@ztr1976#1099.344#1099.58
852	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1099.58#1099.816
853	с	с	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1099.816#1100.052
854	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	_	_	_	@ztr1976-words#@ztr1976#1100.052#1100.288
855	более	более	ADV	_	Degree=Cmp	_	_	_	@ztr1976-words#@ztr1976#1100.288#1100.524
856	менее	менее	ADV	_	Degree=Cmp	_	_	_	@ztr1976-words#@ztr1976#1100.524#1100.76
857	справлялась	справляться	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@ztr1976-words#@ztr1976#1100.76#1101.0
858	ну	ну	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1101.5#1101.743
859	да	да	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1101.743#1101.986
860	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1101.986#1102.229
861	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1102.229#1102.472
862	в	в	ADP	_	_	_	_	_	@ztr1976-words#@ztr1976#1102.472#1102.715
863	некотором	некоторый	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1102.715#1102.958
864	смысле	смысл	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1102.958#1103.201
865	разочаровалась	разочароваться	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@ztr1976-words#@ztr1976#1103.201#1103.45
866	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ztr1976-words#@ztr1976#1104.35#1104.681
867	не	не	PART	_	_	_	_	_	@ztr1976-words#@ztr1976#1104.681#1105.012
868	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1105.012#1105.343
869	то	то	SCONJ	_	_	_	_	_	@ztr1976-words#@ztr1976#1105.343#1105.674
870	/	/	PUNCT	_	_	_	_	_	@ztr1976-words#@ztr1976#1105.674#1106.005
871	зачем	зачем	ADV	_	Degree=Pos	_	_	_	@ztr1976-words#@ztr1976#1106.005#1106.336
872	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ztr1976-words#@ztr1976#1106.336#1106.667
873	шла	идти	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ztr1976-words#@ztr1976#1106.667#1107.0
